Jurisdiction,Date,Mean,Lower,Upper,date_model_run
Canada - British Columbia,2020-04-13,450,155,1250,2020-04-20
Canada - British Columbia,2020-04-14,451,127,1306,2020-04-20
Canada - British Columbia,2020-04-15,462,119,1365,2020-04-20
Canada - British Columbia,2020-04-16,473,111,1427,2020-04-20
Canada - British Columbia,2020-04-17,489,112,1492,2020-04-20
Canada - British Columbia,2020-04-18,506,113,1559,2020-04-20
Canada - British Columbia,2020-04-19,523,115,1630,2020-04-20
Canada - British Columbia,2020-04-20,541,116,1704,2020-04-20
Canada - British Columbia,2020-04-21,560,118,1781,2020-04-20
Canada - British Columbia,2020-04-22,579,120,1861,2020-04-20
Canada - British Columbia,2020-04-23,599,121,1946,2020-04-20
Canada - British Columbia,2020-04-24,620,123,2034,2020-04-20
Canada - British Columbia,2020-04-25,642,124,2126,2020-04-20
Canada - British Columbia,2020-04-26,664,126,2222,2020-04-20
Canada - British Columbia,2020-04-27,687,128,2322,2020-04-20
Canada - British Columbia,2020-04-28,712,129,2428,2020-04-20
Canada - British Columbia,2020-04-29,737,131,2538,2020-04-20
Canada - British Columbia,2020-04-30,763,133,2652,2020-04-20
Canada - British Columbia,2020-05-01,790,135,2773,2020-04-20
Canada - British Columbia,2020-05-02,818,136,2898,2020-04-20
Canada - British Columbia,2020-05-03,848,138,3029,2020-04-20
